LICENSE_NBR,LIC_STATUS,BUSINESS_NAME,BUSINESS_NAME2,BUILDING,STREET,CITY,STATE,ZIP,SWC_TYPE,SWC_SQ_FT,SWC_TABLES,SWC_CHAIRS,DOHMH,LATITUDE,LONGITUDE,COMMUNITY_DISTRICT,CITY_COUNCIL_DISTRICT,CD_URL,APP_ID,APP_SWC_TYPE,APP_SQ_FT,APP_TABLES,APP_CHAIRS,APP_STATUS,APP_STATUS_DATE,EXPIRATION_DATE,APP_TOO_DATE,SUBMIT_DATE,INTAKE,INTAKE_DD,DPQA,SEND_PACKAGE_DD,CP,CP_DD,CB,CB_DD,HEARING,HEARING_DD,HEARING_PUBLIC,HEARING_PUBLIC_DD,CC,CC_DD,MOO,MOO_DD,ISSUANCE,ISSUANCE_DD
0670525-DCA,Active,"CALIENTE CAB REST. CO., INC.",CALIENTE CAB CO,61,7TH AVE S,NEW YORK,NY,10014,Unenclosed,752,42,84,40544958,40.731841015925085,-74.00374167779489,102,3,http://www.nyc.gov/manhattancb2,15115-2019-RSWC,Unenclosed,752,42,84,Application Review Completed,07/25/2019,04/15/2021,,03/21/2019,Ready For Review,03/21/2019,Approved,03/25/2019,,,Review Period Expired,05/16/2019,Waived,05/16/2019,,,Review Period Expired,06/06/2019,Approved,07/25/2019,Issued,07/25/2019
1281748-DCA,Inactive,"316 BOWERY, LLC",,316,BOWERY,NEW YORK,NY,10012,Unenclosed,400,17,34,41314372,40.725184792370506,-73.99239472613228,102,1,http://www.nyc.gov/manhattancb2,2432-2019-RSWC,Unenclosed,400,17,34,Application Review Completed,05/28/2019,12/15/2020,,01/16/2019,Ready For Review,01/16/2019,Approved,01/16/2019,,,Review Period Expired,02/28/2019,Waived,02/28/2019,,,Review Period Expired,03/21/2019,,,Issued,05/28/2019
2056566-DCA,Inactive,151 BLEECKER LLC,RED LION,151,BLEECKER ST,NEW YORK,NY,10012,Unenclosed,146,7,16,41478531,40.7285254108046,-73.9994155046831,102,1,http://www.nyc.gov/manhattancb2,31291-2019-RSWC,Unenclosed,146,7,16,Pending Review,06/05/2020,09/05/2020,09/05/2020,11/06/2019,Ready For Review,11/06/2019,Issued Temp Op Letter,11/06/2019,Pending Review,11/06/2019,Review Period Expired,01/06/2020,Waived,01/06/2020,,,Review Period Expired,01/27/2020,Pending Review,,Pending Review,
1469471-DCA,Active,14 SPRING STREET CAFE LLC,,14,SPRING ST,NEW YORK,NY,10012,Unenclosed,75,2,8,50001719,40.72114739015279,-73.99486639037154,102,1,http://www.nyc.gov/manhattancb2,18957-2019-RSWC,Unenclosed,75,2,8,Application Review Completed,09/26/2019,04/15/2021,,04/30/2019,Ready For Review,04/30/2019,Approved,05/03/2019,,,Review Period Expired,06/19/2019,Waived,06/19/2019,,,Review Period Expired,07/10/2019,Approved,09/26/2019,Issued,09/26/2019
1378763-DCA,Inactive,"135 STUDIO N ADR, INC.",JULIETTE,135,N 5TH ST,BROOKLYN,NY,11211,Unenclosed,124,5,11,41227319,40.71708350030119,-73.95914285344479,301,33,http://www.nyc.gov/brooklyncb1,13516-2018-RSWC,Unenclosed,124,5,11,Application Review Completed,03/29/2019,09/15/2020,,09/17/2018,Ready For Review,09/25/2018,Approved,09/25/2018,,,Review Period Expired,11/14/2018,Waived,11/14/2018,,,Review Period Expired,12/05/2018,Approved,03/29/2019,Issued,03/29/2019
1443292-DCA,Inactive,161 MULBERRY RESTAURANT LLC,ITALIAN FOOD CENTER,161,MULBERRY ST,NEW YORK,NY,10013,Unenclosed,512,20,42,41688043,40.719582959335455,-73.99725829112093,102,1,http://www.nyc.gov/manhattancb2,30373-2018-RSWC,Unenclosed,512,20,42,Application Review Completed,04/10/2019,12/15/2020,,12/03/2018,Ready For Review,12/03/2018,Approved,12/03/2018,,,Review Period Expired,01/24/2019,Waived,01/24/2019,,,Review Period Expired,02/14/2019,,,Issued,04/10/2019
1352656-DCA,Inactive,THE MEATBALL SHOP LLC,,84,STANTON ST,NEW YORK,NY,10002,Unenclosed,89,3,12,41465002,40.721679438634915,-73.98875503233317,103,1,http://www.nyc.gov/manhattancb3,19147-2018-RSWC,Unenclosed,89,3,12,Application Review Completed,11/06/2020,01/31/2020,01/31/2020,10/10/2018,Ready For Review,10/11/2018,Process Completed,10/11/2018,,,Review Period Expired,11/29/2018,Waived,11/29/2018,,,Review Period Expired,12/20/2018,,,,
2071243-DCA,Inactive,FUSHA FUSION RESTAURANT INC,,1065,1ST AVE,NEW YORK,NY,10022,Small Unenclosed,93,6,12,50060603,40.75919463627756,-73.96250288132947,106,5,http://cbsix.org,5205-2018-ASWC,Small Unenclosed,93,6,12,Application Review Completed,07/19/2018,09/15/2020,,03/16/2018,Ready For Review,03/16/2018,Approved,03/20/2018,,,Review Period Expired,05/10/2018,Recommendation Issued,05/16/2018,SWC Public Hearing,05/09/2018,Review Period Expired,06/06/2018,Approved,07/12/2018,Issued,07/19/2018
1101999-DCA,Active,RDK RESTAURANT CORP.,,180,SPRING ST,NEW YORK,NY,10012,Unenclosed,298,14,30,40607926,40.72469095833349,-74.00257956855533,102,1,http://www.nyc.gov/manhattancb2,26517-2019-RSWC,Unenclosed,298,14,30,Application Review Completed,01/02/2020,09/15/2021,,09/12/2019,Ready For Review,09/12/2019,Approved,09/13/2019,,,Review Period Expired,11/07/2019,Waived,11/07/2019,,,Review Period Expired,11/28/2019,Approved,01/02/2020,Issued,01/02/2020
2083471-DCA,Active,JUICERIE IV LLC,,271,METROPOLITAN AVE,BROOKLYN,NY,11211,Unenclosed,740,15,54,50076943,40.71495876755476,-73.95833973649512,301,34,http://www.nyc.gov/brooklyncb1,717-2019-ASWC,Unenclosed,740,15,54,Application Review Completed,06/04/2019,04/15/2021,,01/23/2019,Ready For Review,01/23/2019,Approved,01/23/2019,,,Recommend Approval,03/20/2019,Recommendation Issued,03/20/2019,SWC Public Hearing,03/13/2019,Review Period Expired,04/11/2019,Approved,11/26/2019,Issued,06/04/2019
1342588-DCA,Inactive,NEW RESTART INC.,TAORMINA RESTAURANT,145,MULBERRY ST,NEW YORK,NY,10013,Unenclosed,98,8,16,41463532,40.718992844687506,-73.99764792320856,102,1,http://www.nyc.gov/manhattancb2,32077-2018-RSWC,Unenclosed,98,8,16,Application Review Completed,06/07/2019,12/15/2020,,12/14/2018,Ready For Review,12/14/2018,Approved,12/14/2018,Pending Review,12/14/2018,Recommend Approval,01/29/2019,Waived,01/31/2019,,,Review Period Expired,02/21/2019,Approved,06/07/2019,Issued,06/07/2019
1254413-DCA,Inactive,SCENIC ROUTE 66 CAFE INC.,ROUTE 66 CAFE,858,9TH AVE,NEW YORK,NY,10019,Unenclosed,115,4,8,41248529,40.76690989638428,-73.98622034283977,104,3,http://www.nyc.gov/mcb4,13983-2018-RSWC,Unenclosed,115,4,8,Application Review Completed,07/03/2019,09/15/2020,,09/18/2018,Ready For Review,09/18/2018,Approved,09/19/2018,,,Review Period Expired,11/14/2018,Waived,11/14/2018,,,Review Period Expired,12/05/2018,Approved,07/03/2019,Issued,07/03/2019
1360215-DCA,Inactive,TANOREEN CATERERS INC.,TANOREEN,7523,3RD AVE,BROOKLYN,NY,11209,Enclosed,222,4,16,41431607,40.63079166047734,-74.02781653997707,310,43,http://www.bkcb10.org/,20681-2019-RSWC,Enclosed,222,4,16,Pending Review,01/02/2020,07/02/2020,07/02/2020,05/23/2019,Ready For Review,05/23/2019,Issued Temp Op Letter,05/23/2019,Pending Review,05/23/2019,Pending Review,05/23/2019,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
2023932-DCA,Inactive,EVIR CORP,SAN MARZANO,117,2ND AVE,NEW YORK,NY,10003,Unenclosed,386,10,24,41699229,40.72800057159793,-73.98832100959663,103,2,http://www.nyc.gov/manhattancb3,3128-2020-RSWC,Unenclosed,386,10,24,Pending Review,03/12/2020,04/12/2020,04/12/2020,02/12/2020,Ready For Review,02/12/2020,Issued Temp Op Letter,,Pending Review,02/12/2020,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
1472635-DCA,Active,MEXICAN FESTIVAL NYC LLC,MEXICAN FESTIVAL,2672,BROADWAY,NEW YORK,NY,10025,Enclosed,600,19,56,50002402,40.79814984602395,-73.96893517088786,107,7,http://www.nyc.gov/mcb7,18385-2017-RSWC,Enclosed,600,19,56,Application Review Completed,12/12/2019,05/15/2021,,12/12/2019,Ready For Review,05/18/2017,Approved,05/19/2017,Proceed Objections Cured,08/22/2018,Review Period Expired,08/22/2018,Waived,08/22/2018,,,Review Period Expired,09/12/2018,Approved,12/12/2019,Issued,12/12/2019
1394721-DCA,Active,"ST. JUDE ENTERPRISES, LLC",BENITO ONE,174,MULBERRY ST,NEW YORK,NY,10013,Unenclosed,66,4,8,41563537,40.71995898101541,-73.99685423206414,102,1,http://www.nyc.gov/manhattancb2,16889-2019-RSWC,Unenclosed,66,4,8,Application Review Completed,08/05/2019,04/15/2021,,04/04/2019,Ready For Review,04/04/2019,Approved,04/04/2019,,,Review Period Expired,05/30/2019,Waived,05/30/2019,,,Review Period Expired,06/20/2019,Approved,08/05/2019,Issued,08/05/2019
1468690-DCA,Inactive,243 E. 14TH CAFE INC.,THE WINSLOW,243,E 14TH ST,NEW YORK,NY,10003,Small Unenclosed,124,3,12,50001547,40.73277614928812,-73.98569338407016,106,2,http://cbsix.org,130-2020-RSWC,Small Unenclosed,124,3,12,Pending Review,06/03/2020,07/03/2020,07/03/2020,01/06/2020,Ready For Review,01/06/2020,Issued Temp Op Letter,01/07/2020,Pending Review,01/07/2020,Review Period Expired,03/05/2020,Waived,03/05/2020,,,Review Period Expired,03/26/2020,Pending Review,,Pending Review,
2052739-DCA,Active,EL SAYED 1 CORP,HORUS KABAB HOUSE,93,AVENUE B,NEW YORK,NY,10009,Unenclosed,280,10,20,41032365,40.72448089119486,-73.9814488114707,103,2,http://www.nyc.gov/manhattancb3,26445-2019-RSWC,Unenclosed,280,10,20,Application Review Completed,01/28/2020,09/15/2021,,09/11/2019,Ready For Review,09/11/2019,Approved,09/12/2019,,,Review Period Expired,11/07/2019,Waived,11/07/2019,,,Review Period Expired,11/28/2019,Approved,01/28/2020,Issued,01/28/2020
2081203-DCA,Active,FACES & NAMES INC,,161,W 54TH ST,NEW YORK,NY,10019,Small Unenclosed,130,5,10,40568591,40.76362367670412,-73.98087115513765,105,4,http://www.cb5.org,17383-2018-ASWC,Small Unenclosed,130,5,10,Application Review Completed,03/28/2019,09/15/2021,,11/15/2018,Ready For Review,11/20/2018,Approved,11/20/2018,,,Review Period Expired,01/10/2019,Recommendation Issued,01/10/2019,SWC Public Hearing,01/09/2019,Review Period Expired,01/31/2019,Approved,03/28/2019,Issued,03/28/2019
2086408-DCA,Active,LYNGENET KITCHEN LLC,LYN GENET'S KITCHEN,3473,BROADWAY,NEW YORK,NY,10031,Unenclosed,205,2,16,,40.824474241496915,-73.95219738523285,109,7,http://www.cb9m.org,4981-2019-ASWC,Unenclosed,205,2,16,Application Review Completed,09/20/2019,04/15/2021,,04/30/2019,Ready For Review,05/01/2019,Approved,05/01/2019,,,,,,,,,,,Approved,09/20/2019,Issued,09/20/2019
2037225-DCA,Inactive,ROCCO'S BROOKLYN BAKERY INC,PASTICCERIA ROCCO,9402,4TH AVE,BROOKLYN,NY,11209,Unenclosed,212,7,14,50018845,40.61658109306885,-74.03089028139168,310,43,http://www.bkcb10.org/,7949-2018-RSWC,Unenclosed,212,7,14,Pending Review,12/05/2019,01/31/2020,01/31/2020,05/03/2018,Ready For Review,05/03/2018,Issued Temp Op Letter,05/04/2018,Pending Review,05/04/2018,Review Period Expired,06/28/2018,Waived,06/28/2018,,,Review Period Expired,07/19/2018,Pending Review,,Pending Review,
2010250-DCA,Active,SEVEN A CAFE INC.,MISS LILY'S 7A,109,AVENUE A,NEW YORK,NY,10009,Unenclosed,229,10,20,40381720,40.72607319817032,-73.98375018486696,103,2,http://www.nyc.gov/manhattancb3,348-2020-RSWC,Unenclosed,229,10,20,Pending Review,01/10/2020,04/09/2020,04/09/2020,01/09/2020,Ready For Review,01/09/2020,Under Review,01/10/2020,Pending Review,01/10/2020,Review Period Expired,03/06/2020,Waived,03/06/2020,,,Review Period Expired,03/27/2020,Pending Review,,Pending Review,
1391086-DCA,Active,"419 MYRTLE REST, CORP.",PUTNAM'S,419,MYRTLE AVE,BROOKLYN,NY,11205,Unenclosed,677,31,70,41584296,40.69331967169923,-73.96904531705084,302,35,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,26023-2019-RSWC,Unenclosed,677,31,70,Application Review Completed,01/30/2020,09/15/2021,,08/27/2019,Ready For Review,08/27/2019,Approved,08/27/2019,,,Review Period Expired,10/15/2019,Waived,10/15/2019,,,Review Period Expired,11/05/2019,Approved,01/30/2020,Issued,01/30/2020
2023861-DCA,Active,1754 REST INC.,,1754,2ND AVE,NEW YORK,NY,10128,Unenclosed,151,12,24,50016770,40.781229745684975,-73.94907615709062,108,5,http://www.cb8m.com/,15647-2019-RSWC,Unenclosed,151,12,24,Application Review Completed,07/11/2019,04/15/2021,,03/26/2019,Ready For Review,03/26/2019,Approved,03/26/2019,,,Recommend Approval,04/23/2019,Waived,04/30/2019,,,Review Period Expired,05/21/2019,,,Issued,07/11/2019
2039788-DCA,Active,BRUNO IN HARLEM INC.,SETTEPANI,196,LENOX AVE,NEW YORK,NY,10026,Unenclosed,551,16,32,40854950,40.80431506629136,-73.94771840481458,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,7897-2019-RSWC,Unenclosed,551,16,32,Application Review Completed,06/03/2019,12/15/2021,,02/12/2019,Ready For Review,02/12/2019,Approved,02/12/2019,,,Review Period Expired,04/02/2019,Waived,04/02/2019,,,Review Period Expired,04/23/2019,,,Issued,06/03/2019
2054430-DCA,Active,NEWTOWN BAR LLC,,3202,BROADWAY,ASTORIA,NY,11106,Unenclosed,253,9,18,50060606,40.761338886440804,-73.92454490011423,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,1215-2020-RSWC,Unenclosed,253,9,18,Pending Review,01/22/2020,04/21/2020,04/21/2020,01/17/2020,Ready For Review,01/17/2020,Under Review,01/22/2020,Pending Review,01/22/2020,Review Period Expired,03/25/2020,Waived,03/25/2020,,,Review Period Expired,04/15/2020,Pending Review,,Pending Review,
2083474-DCA,Active,SALVATORIA KITCHEN AND BAR CORP,SALVATORIA KITCHEN AND BAR,3118,BROADWAY,ASTORIA,NY,11106,Unenclosed,254,8,16,,40.76145722380203,-73.92502486692842,401,22,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,866-2019-ASWC,Unenclosed,254,8,16,Application Review Completed,06/20/2019,12/15/2021,,01/28/2019,Ready For Review,01/28/2019,Approved,01/28/2019,,,Recommend Approval,02/19/2019,Recommendation Issued,03/20/2019,SWC Public Hearing,03/20/2019,Review Period Expired,04/11/2019,Approved,06/20/2019,Issued,06/20/2019
1221449-DCA,Inactive,PEPE'S REST. GROUP LLC,LAS RAMBLAS,170,W 4TH ST,NEW YORK,NY,10014,Unenclosed,33,2,4,41154226,40.73200849615035,-74.00156234383493,102,3,http://www.nyc.gov/manhattancb2,14543-2018-RSWC,Unenclosed,33,2,4,Application Review Completed,03/25/2019,09/15/2020,,09/21/2018,Ready For Review,09/21/2018,Approved,09/21/2018,,,Recommend Approval,11/14/2018,Waived,11/14/2018,,,Review Period Expired,12/05/2018,Approved,03/25/2019,Issued,03/25/2019
0916146-DCA,Inactive,"HUSSIEN ENVIRONMENT, INC.",CLEOPATRAS NEEDLE,2483,BROADWAY,NEW YORK,NY,10025,Enclosed,228,9,16,40390186,40.792463956561235,-73.97371578707522,107,6,http://www.nyc.gov/mcb7,8475-2018-RSWC,Enclosed,228,9,16,Pending Review,03/11/2020,06/30/2020,06/30/2020,05/15/2018,Ready For Review,05/15/2018,Issued Temp Op Letter,05/18/2018,Pending Review,05/18/2018,Pending Review,05/18/2018,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
2025635-DCA,Active,4819 VERNON KITCHEN LLC,BAREBURGER,4819,VERNON BLVD,LONG ISLAND CITY,NY,11101,Unenclosed,379,20,40,50032620,40.74347498233223,-73.95363045760517,402,26,http://www.cb2queens.org/,17927-2019-RSWC,Unenclosed,379,20,40,Application Review Completed,04/24/2019,04/15/2021,05/16/2019,04/16/2019,Ready For Review,04/16/2019,Approved,,Proceed,04/24/2019,Review Period Expired,04/24/2019,Waived,04/24/2019,,,Approved,04/24/2019,Approved,04/24/2019,Issued,04/24/2019
1454646-DCA,Inactive,PQ 933 BROADWAY INC.,LE PAIN QUOTIDIEN,929,BROADWAY,NEW YORK,NY,10010,Unenclosed,126,6,15,41652335,40.74033563373003,-73.98977673608204,105,2,http://www.cb5.org,31814-2019-RSWC,Unenclosed,126,6,15,Pending Review,01/22/2020,02/22/2020,02/22/2020,11/08/2019,Ready For Review,11/08/2019,Issued Temp Op Letter,11/12/2019,Pending Review,11/12/2019,Recommend Approval,11/13/2019,Pending Review,,SWC Public Hearing,01/01/2020,Pending Review,,Pending Review,,Pending Review,
2016541-DCA,Inactive,PARM UPPER WEST LLC,,235,COLUMBUS AVENUE,NEW YORK,NY,10023,Enclosed,253,6,16,,40.77643855834271,-73.97909828390551,107,6,http://www.nyc.gov/mcb7,16337-2014-ASWC,Enclosed,253,6,16,Pending Review,12/03/2019,04/01/2020,04/01/2020,04/04/2018,Ready For Review,12/16/2014,Issued Temp Op Letter,,Pending Review,,Pending Review,,Pending Review,,,,Pending Review,,Pending Review,,Issued,11/17/2016
2078572-DCA,Inactive,"DEAN & DELUCA SMALL FORMAT LQ, LLC",,29-35,9TH AVE,NEW YORK,NY,10014,Unenclosed,450,12,36,50080188,40.74059119693112,-74.00592540194744,102,3,http://www.nyc.gov/manhattancb2,13432-2018-ASWC,Unenclosed,450,12,36,Application Review Completed,02/20/2019,12/15/2020,,07/31/2018,Ready For Review,07/31/2018,Approved,08/03/2018,,,Recommend Approval,09/26/2018,Recommendation Issued,09/26/2018,SWC Public Hearing,09/19/2018,Review Period Expired,10/17/2018,Approved,02/20/2019,Issued,02/20/2019
2084368-DCA,Inactive,BRIDGE 72 LLC,HENRY'S END,72,HENRY ST,BROOKLYN,NY,11201,Unenclosed,212,10,20,50089785,40.69871157182451,-73.99253839498313,302,33,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,59-2020-RSWC,Unenclosed,212,10,20,Pending Review,01/06/2020,03/01/2020,03/01/2020,01/03/2020,Ready For Review,01/03/2020,Under Review,01/06/2020,Pending Review,01/03/2020,Review Period Expired,03/05/2020,Waived,03/05/2020,,,Review Period Expired,03/26/2020,Pending Review,,Pending Review,
2051463-DCA,Inactive,AROKA HOSPITALITY LLC,AROQA,206,9TH AVE,NEW YORK,NY,10011,Unenclosed,150,6,12,50060498,40.746034180943994,-74.00137861660862,104,3,http://www.nyc.gov/mcb4,26024-2019-RSWC,Unenclosed,150,6,12,Pending Review,02/25/2020,03/25/2020,03/25/2020,08/27/2019,Ready For Review,08/27/2019,Issued Temp Op Letter,08/28/2019,Pending Review,08/28/2019,Review Period Expired,01/14/2020,Waived,01/14/2020,,,Review Period Expired,02/04/2020,Pending Review,,Pending Review,
1452982-DCA,Inactive,"SOH PEACE, INC.",,87,MACDOUGAL ST,NEW YORK,NY,10012,Unenclosed,108,7,14,41704282,40.72904965196858,-74.00141434547363,102,3,http://www.nyc.gov/manhattancb2,3139-2020-RSWC,Unenclosed,108,7,14,Pending Review,02/13/2020,03/12/2020,03/12/2020,02/12/2020,Ready For Review,02/12/2020,Under Review,02/13/2020,Pending Review,02/13/2020,Pending Review,02/13/2020,Pending Review,,SWC Public Hearing,04/01/2020,Pending Review,,Pending Review,,Pending Review,
2089139-DCA,Inactive,"TRIPTI, INC.",MOTI MAHAL DELUXE,1149,1ST AVE,NEW YORK,NY,10065,Enclosed,269,10,24,,40.76213080104335,-73.96037865621348,108,5,http://www.cb8m.com/,9302-2019-ASWC,Enclosed,269,10,24,Pending Review,02/05/2020,07/20/2020,07/20/2020,08/05/2019,Ready For Review,08/05/2019,Issued Temp Op Letter,08/06/2019,Pending Review,08/06/2019,Pending Review,08/06/2019,Pending Review,,,,Pending Review,,Pending Review,,Pending Review,
2081572-DCA,Active,SAMPA RESTAURANT LLC,BECO,45,RICHARDSON ST,BROOKLYN,NY,11211,Unenclosed,165,8,20,50087025,40.718386598473856,-73.95046253615652,301,33,http://www.nyc.gov/brooklyncb1,3589-2020-RSWC,Unenclosed,165,8,20,Application Review Completed,02/20/2020,04/15/2022,,02/20/2020,Ready For Review,02/20/2020,Approved,,Proceed,02/20/2020,Recommend Approval,02/20/2020,Recommendation Issued,02/20/2020,,,,,Approved,02/20/2020,Issued,02/20/2020
1354206-DCA,Inactive,MEDPARK-30 LLC,WINE,41,E 30TH ST,NEW YORK,NY,10016,Unenclosed,102,6,12,41389861,40.74502300930534,-73.98399457619331,105,2,http://www.cb5.org,13231-2018-RSWC,Unenclosed,102,6,12,Application Review Completed,01/14/2020,09/15/2020,,09/17/2018,Ready For Review,09/17/2018,Approved,09/17/2018,,,Recommend Approval,10/10/2018,Waived,10/10/2018,,,Review Period Expired,10/31/2018,Approved,01/14/2020,Issued,01/14/2020
1323280-DCA,Inactive,"SYLVIA WOODS, INC.",SYLVIA'S RESTAURANT,328,LENOX AVE,NEW YORK,NY,10027,Unenclosed,533,15,38,40841272,40.808606354593785,-73.94459036206716,110,9,http://www.nyc.gov/html/mancb10/html/home/home.shtml,2668-2020-RSWC,Unenclosed,533,15,38,Pending Review,02/27/2020,05/27/2020,05/27/2020,02/04/2020,Ready For Review,02/04/2020,Issued Temp Op Letter,02/05/2020,Pending Review,02/05/2020,Review Period Expired,03/26/2020,Waived,03/26/2020,,,Review Period Expired,04/16/2020,Pending Review,,Pending Review,
1253585-DCA,Active,TABOON RESTAURANT CORP.,TABOON,773,10TH AVE,NEW YORK,NY,10019,Unenclosed,196,11,22,40995536,40.76624064357772,-73.9908918717369,104,3,http://www.nyc.gov/mcb4,17073-2019-RSWC,Unenclosed,196,11,22,Application Review Completed,11/19/2019,04/15/2021,,04/05/2019,Ready For Review,04/09/2019,Approved,04/09/2019,,,Review Period Expired,05/30/2019,Waived,05/30/2019,,,Review Period Expired,06/20/2019,Approved,11/19/2019,Issued,11/19/2019
1388457-DCA,Active,"ELI-LILLA, INC.",,385,BROOME ST,NEW YORK,NY,10013,Unenclosed,175,9,22,40396421,40.72024443346015,-73.99676402990347,102,1,http://www.nyc.gov/manhattancb2,15075-2019-RSWC,Unenclosed,175,9,22,Application Review Completed,12/19/2019,04/15/2021,,03/21/2019,Ready For Review,03/21/2019,Approved,03/21/2019,,,Review Period Expired,05/10/2019,Waived,05/10/2019,,,Review Period Expired,05/31/2019,Approved,12/19/2019,Issued,12/19/2019
2086173-DCA,Active,RBO ON 2ND AVE CORP,CHEECH & PEPPE'S,1484,2ND AVE,NEW YORK,NY,10075,Unenclosed,142,8,16,50089093,40.77210897618624,-73.95570091703242,108,5,http://www.cb8m.com/,3095-2019-ASWC,Unenclosed,142,8,16,Application Review Completed,07/12/2019,09/15/2021,,03/22/2019,Ready For Review,03/22/2019,Approved,03/22/2019,,,Recommend Approval,05/15/2019,Recommendation Issued,05/15/2019,SWC Public Hearing,05/08/2019,Review Period Expired,06/11/2019,Approved,07/12/2019,Issued,07/12/2019
1344043-DCA,Inactive,A & D WINE CORP.,BAR VERDE,65,2ND AVE,NEW YORK,NY,10003,Unenclosed,190,10,22,41466567,40.72618642555181,-73.98977169093801,103,2,http://www.nyc.gov/manhattancb3,15098-2018-RSWC,Unenclosed,190,10,22,Application Review Completed,05/10/2019,09/15/2020,,09/24/2018,Ready For Review,09/24/2018,Approved,09/26/2018,,,Review Period Expired,11/21/2018,Waived,11/21/2018,,,Review Period Expired,12/12/2018,Approved,05/10/2019,Issued,05/10/2019
2038092-DCA,Inactive,AMITY HALL UPTOWN INC.,AMITY HALL,982,AMSTERDAM AVE,NEW YORK,NY,10025,Unenclosed,265,12,24,50043186,40.80215585740841,-73.964468885392,107,7,http://www.nyc.gov/mcb7,30463-2018-RSWC,Unenclosed,265,12,24,Application Review Completed,05/02/2019,12/15/2020,,12/04/2018,Ready For Review,12/04/2018,Approved,12/04/2018,,,Recommend Approval,01/24/2019,Waived,01/24/2019,,,Review Period Expired,02/14/2019,Approved,05/02/2019,Issued,05/02/2019
2030561-DCA,Active,"BAGEL ON MURRAY STREET, LLC",PICK A BAGEL,251,VESEY ST,NEW YORK,NY,10282,Unenclosed,223,4,8,41706173,40.71498996820318,-74.01547515874013,101,1,http://www.nyc.gov/html/mancb1/html/home/home.shtml,17838-2019-RSWC,Unenclosed,223,4,8,Application Review Completed,04/17/2019,04/15/2021,,04/15/2019,Ready For Review,04/15/2019,Approved,,Proceed,04/17/2019,Review Period Expired,04/17/2019,Waived,04/17/2019,,,Approved,04/17/2019,Waived,04/17/2019,Issued,04/17/2019
